id	doc	requirement	acceptance_test	state	witness
FIXC-0057-أ	FIXC	خطوةُ تصحيحِ «FN-10» رقم 1 — نطاقُ الحكم	اختبارُ خطوة: «امسحْ كلَّ ظهورٍ للمسمّى القديمِ في العناوينِ والقوائمِ والت» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXC-0057-ب	FIXC	امسحْ كلَّ ظهورٍ للمسمّى القديمِ في العناوينِ والقوائمِ والتقارير	اختبارُ خطوة: «امسحْ كلَّ ظهورٍ للمسمّى القديمِ في العناوينِ والقوائمِ والت» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXC-0058-أ	FIXC	خطوةُ تصحيحِ «FN-10» رقم 2 — نطاقُ الحكم	اختبارُ خطوة: «◆ واقرأِ المسمّى من سجلِّ المسمياتِ لا من نصٍّ ثابتٍ في الشا» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXC-0058-ب	FIXC	◆ واقرأِ المسمّى من سجلِّ المسمياتِ لا من نصٍّ ثابتٍ في الشاشة	اختبارُ خطوة: «◆ واقرأِ المسمّى من سجلِّ المسمياتِ لا من نصٍّ ثابتٍ في الشا» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXC-0059-أ	FIXC	خطوةُ تصحيحِ «FN-10» رقم 3 — نطاقُ الحكم	اختبارُ خطوة: «أضفْ فاحصًا يعدُّ ظهوراتِ المسمياتِ الملغاةِ ويرسب فوقَ صفر» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXC-0059-ب	FIXC	أضفْ فاحصًا يعدُّ ظهوراتِ المسمياتِ الملغاةِ ويرسب فوقَ صفر	اختبارُ خطوة: «أضفْ فاحصًا يعدُّ ظهوراتِ المسمياتِ الملغاةِ ويرسب فوقَ صفر» منفَّذةٌ ومقيسة	غيرُ مقيس	
FIXC-0082-أ	FIXC	ترتيبُ التنفيذ «١» — إصلاحُ الحارسِ المركزيِّ ليفشل مغلقًا — نطاقُ الحكم	اختبارُ ترتيب: «إصلاحُ الحارسِ المركزيِّ ليفشل مغلقًا» لا يبدأ قبل لا شيء	غيرُ مقيس	
FIXC-0082-ب	FIXC	مرجعُه RF-01 · يعتمد على لا شيء · أحاجبٌ ◆ نعم · ومالكُه التطويرُ والحوكمة	اختبارُ ترتيب: «إصلاحُ الحارسِ المركزيِّ ليفشل مغلقًا» لا يبدأ قبل لا شيء	غيرُ مقيس	
FIXC-0082-ج	FIXC	◆ ويُسجَّل الأربعونَ سطحًا قبلَ النشرِ	اختبارُ ترتيب: «إصلاحُ الحارسِ المركزيِّ ليفشل مغلقًا» لا يبدأ قبل لا شيء	غيرُ مقيس	
FIXC-0082-د	FIXC	فالمنعُ الفوريُّ يُعطّلها	اختبارُ ترتيب: «إصلاحُ الحارسِ المركزيِّ ليفشل مغلقًا» لا يبدأ قبل لا شيء	غيرُ مقيس	
FIXC-0083-أ	FIXC	ترتيبُ التنفيذ «٢» — نقلُ الحرّاسِ فوقَ معالجاتِ الكتابة — نطاقُ الحكم	اختبارُ ترتيب: «نقلُ الحرّاسِ فوقَ معالجاتِ الكتابة» لا يبدأ قبل لا شيء	غيرُ مقيس	
FIXC-0083-ب	FIXC	مرجعُه RF-02 · يعتمد على لا شيء · أحاجبٌ ◆ نعم · ومالكُه التطوير	اختبارُ ترتيب: «نقلُ الحرّاسِ فوقَ معالجاتِ الكتابة» لا يبدأ قبل لا شيء	غيرُ مقيس	
FIXC-0083-ج	FIXC	◆ فالأثرُ يُنفَّذ اليومَ بلا إذنٍ في أربعِ عملياتٍ ماليةٍ ومخزنية	اختبارُ ترتيب: «نقلُ الحرّاسِ فوقَ معالجاتِ الكتابة» لا يبدأ قبل لا شيء	غيرُ مقيس	
FIXC-0084-أ	FIXC	ترتيبُ التنفيذ «٣» — تحميلُ الحارسِ في التصديرِ الموحَّد — نطاقُ الحكم	اختبارُ ترتيب: «تحميلُ الحارسِ في التصديرِ الموحَّد» لا يبدأ قبل لا شيء	غيرُ مقيس	
FIXC-0084-ب	FIXC	مرجعُه RF-03 · يعتمد على لا شيء · أحاجبٌ ◆ نعم · ومالكُه التطويرُ والحوكمة	اختبارُ ترتيب: «تحميلُ الحارسِ في التصديرِ الموحَّد» لا يبدأ قبل لا شيء	غيرُ مقيس	
FIXC-0084-ج	FIXC	والحقولُ الحساسةُ تُصدَّر كاملةً اليوم	اختبارُ ترتيب: «تحميلُ الحارسِ في التصديرِ الموحَّد» لا يبدأ قبل لا شيء	غيرُ مقيس	
FIXC-0085-أ	FIXC	ترتيبُ التنفيذ «٤» — اختبارٌ سلبيٌّ لكلِّ فحصٍ في الأدوات — نطاقُ الحكم	اختبارُ ترتيب: «اختبارٌ سلبيٌّ لكلِّ فحصٍ في الأدوات» لا يبدأ قبل ١–٣	غيرُ مقيس	
FIXC-0085-ب	FIXC	مرجعُه GT-01 · يعتمد على ١–٣ · أحاجبٌ ◆ نعم · ومالكُه ضمانُ الجودة	اختبارُ ترتيب: «اختبارٌ سلبيٌّ لكلِّ فحصٍ في الأدوات» لا يبدأ قبل ١–٣	غيرُ مقيس	
FIXC-0085-ج	FIXC	◆ فبوابتان خاويتان تُبطلان كلَّ تقريرِ جاهزيةٍ سابق	اختبارُ ترتيب: «اختبارٌ سلبيٌّ لكلِّ فحصٍ في الأدوات» لا يبدأ قبل ١–٣	غيرُ مقيس	
FIXC-0086-أ	FIXC	ترتيبُ التنفيذ «٥»	اختبارُ ترتيب: «بذرُ سايدبارِ الأدوارِ الثلاثةِ الجديدة» لا يبدأ قبل ١	غيرُ مقيس	
FIXC-0086-ب	FIXC	بذرُ سايدبارِ الأدوارِ الثلاثةِ الجديدة: مرجعُه FN-01 · يعتمد على ١ · أحاجبٌ لا · ومالكُه التطويرُ والحوكمة	اختبارُ ترتيب: «بذرُ سايدبارِ الأدوارِ الثلاثةِ الجديدة» لا يبدأ قبل ١	غيرُ مقيس	
FIXC-0086-ج	FIXC	◆ فالمالُ والمراجعةُ لا يريان شيئًا اليوم	اختبارُ ترتيب: «بذرُ سايدبارِ الأدوارِ الثلاثةِ الجديدة» لا يبدأ قبل ١	غيرُ مقيس	
FIXC-0087-أ	FIXC	ترتيبُ التنفيذ «٦» — إصلاحُ المرتجعِ ومنعُ تجاوزِ المصروف — نطاقُ الحكم	اختبارُ ترتيب: «إصلاحُ المرتجعِ ومنعُ تجاوزِ المصروف» لا يبدأ قبل ١–٢	غيرُ مقيس	
FIXC-0087-ب	FIXC	مرجعُه FN-07 · يعتمد على ١–٢ · أحاجبٌ ◆ نعم · ومالكُه التطوير	اختبارُ ترتيب: «إصلاحُ المرتجعِ ومنعُ تجاوزِ المصروف» لا يبدأ قبل ١–٢	غيرُ مقيس	
FIXC-0087-ج	FIXC	◆ ثغرةُ كميةٍ تُخرج مخزونًا بلا سند	اختبارُ ترتيب: «إصلاحُ المرتجعِ ومنعُ تجاوزِ المصروف» لا يبدأ قبل ١–٢	غيرُ مقيس	
FIXC-0088-أ	FIXC	ترتيبُ التنفيذ «٧»	اختبارُ ترتيب: «مفتاحُ منعِ التكرارِ في التسليمِ والإقفال» لا يبدأ قبل ١–٢	غيرُ مقيس	
FIXC-0088-ب	FIXC	مفتاحُ منعِ التكرارِ في التسليمِ والإقفال: مرجعُه FN-08 · يعتمد على ١–٢ · أحاجبٌ ◆ نعم · ومالكُه التطوير	اختبارُ ترتيب: «مفتاحُ منعِ التكرارِ في التسليمِ والإقفال» لا يبدأ قبل ١–٢	غيرُ مقيس	
FIXC-0088-ج	FIXC	وتكرارُ الإرسالِ يُدرج حدثًا كلَّ مرة	اختبارُ ترتيب: «مفتاحُ منعِ التكرارِ في التسليمِ والإقفال» لا يبدأ قبل ١–٢	غيرُ مقيس	
FIXC-0089-أ	FIXC	ترتيبُ التنفيذ «٨» — إصلاحُ الواحدِ والأربعينَ صفًّا الميت — نطاقُ الحكم	اختبارُ ترتيب: «إصلاحُ الواحدِ والأربعينَ صفًّا الميت» لا يبدأ قبل ٥	غيرُ مقيس	
FIXC-0089-ب	FIXC	مرجعُه FN-02 · يعتمد على ٥ · أحاجبٌ لا · ومالكُه التطويرُ والحوكمة	اختبارُ ترتيب: «إصلاحُ الواحدِ والأربعينَ صفًّا الميت» لا يبدأ قبل ٥	غيرُ مقيس	
FIXC-0089-ج	FIXC	أثرُه فوريٌّ وتكلفتُه أيام	اختبارُ ترتيب: «إصلاحُ الواحدِ والأربعينَ صفًّا الميت» لا يبدأ قبل ٥	غيرُ مقيس	
FIXC-0090-أ	FIXC	ترتيبُ التنفيذ «٩» — القشرةُ الواحدةُ بدلَ السبع — نطاقُ الحكم	اختبارُ ترتيب: «القشرةُ الواحدةُ بدلَ السبع» لا يبدأ قبل لا شيء — يوازي ١	غيرُ مقيس	
FIXC-0090-ب	FIXC	مرجعُه SH-01 · يعتمد على لا شيء	اختبارُ ترتيب: «القشرةُ الواحدةُ بدلَ السبع» لا يبدأ قبل لا شيء — يوازي ١	غيرُ مقيس	
FIXC-0090-ج	FIXC	يوازي ١ · أحاجبٌ لا · ومالكُه الواجهةُ والتصميم	اختبارُ ترتيب: «القشرةُ الواحدةُ بدلَ السبع» لا يبدأ قبل لا شيء — يوازي ١	غيرُ مقيس	
FIXC-0090-د	FIXC	◆ ولا ترحيلَ شاشةٍ قبلَ إتمامها	اختبارُ ترتيب: «القشرةُ الواحدةُ بدلَ السبع» لا يبدأ قبل لا شيء — يوازي ١	غيرُ مقيس	
FIXC-0091-أ	FIXC	ترتيبُ التنفيذ «١٠»	اختبارُ ترتيب: «ملفُّ الرموزِ مصدرَ الحقيقةِ وفاحصُ المنع» لا يبدأ قبل ٩	غيرُ مقيس	
FIXC-0091-ب	FIXC	ملفُّ الرموزِ مصدرَ الحقيقةِ وفاحصُ المنع: مرجعُه SH-03 · يعتمد على ٩ · أحاجبٌ لا · ومالكُه الواجهةُ والتصميم	اختبارُ ترتيب: «ملفُّ الرموزِ مصدرَ الحقيقةِ وفاحصُ المنع» لا يبدأ قبل ٩	غيرُ مقيس	
FIXC-0091-ج	FIXC	تسعُ مئةٍ وأربعةٌ وستونَ لونًا إلى عشرين	اختبارُ ترتيب: «ملفُّ الرموزِ مصدرَ الحقيقةِ وفاحصُ المنع» لا يبدأ قبل ٩	غيرُ مقيس	
FIXC-0092-أ	FIXC	ترتيبُ التنفيذ «١١» — ثلاثةُ مستوياتٍ للأزرار — نطاقُ الحكم	اختبارُ ترتيب: «ثلاثةُ مستوياتٍ للأزرار» لا يبدأ قبل ١٠	غيرُ مقيس	
FIXC-0092-ب	FIXC	مرجعُه SH-04 · يعتمد على ١٠ · أحاجبٌ لا · ومالكُه الواجهةُ والتصميم	اختبارُ ترتيب: «ثلاثةُ مستوياتٍ للأزرار» لا يبدأ قبل ١٠	غيرُ مقيس	
FIXC-0092-ج	FIXC	مئةٌ وأربعةٌ وثمانونَ صنفًا إلى أربعة	اختبارُ ترتيب: «ثلاثةُ مستوياتٍ للأزرار» لا يبدأ قبل ١٠	غيرُ مقيس	
FIXC-0093-أ	FIXC	ترتيبُ التنفيذ «١٢»	اختبارُ ترتيب: «مكوّنُ الجدولِ الواحدُ والمناظرُ المحفوظة» لا يبدأ قبل ٩–١١	غيرُ مقيس	
FIXC-0093-ب	FIXC	مكوّنُ الجدولِ الواحدُ والمناظرُ المحفوظة: مرجعُه SH-05 · SH-06 · يعتمد على ٩–١١ · أحاجبٌ لا · ومالكُه الواجهةُ والتصميم	اختبارُ ترتيب: «مكوّنُ الجدولِ الواحدُ والمناظرُ المحفوظة» لا يبدأ قبل ٩–١١	غيرُ مقيس	
FIXC-0093-ج	FIXC	◆ وهو أعلى أثرٍ على المستخدمِ اليوميّ	اختبارُ ترتيب: «مكوّنُ الجدولِ الواحدُ والمناظرُ المحفوظة» لا يبدأ قبل ٩–١١	غيرُ مقيس	
FIXC-0094-أ	FIXC	ترتيبُ التنفيذ «١٣»	اختبارُ ترتيب: «تبنّي حالاتِ الفراغِ عبرَ مكوّنِ الجدول» لا يبدأ قبل ١٢	غيرُ مقيس	
FIXC-0094-ب	FIXC	تبنّي حالاتِ الفراغِ عبرَ مكوّنِ الجدول: مرجعُه SH-07 · يعتمد على ١٢ · أحاجبٌ لا · ومالكُه الواجهةُ والتصميم	اختبارُ ترتيب: «تبنّي حالاتِ الفراغِ عبرَ مكوّنِ الجدول» لا يبدأ قبل ١٢	غيرُ مقيس	
FIXC-0094-ج	FIXC	فتُغطى مئاتُ الشاشاتِ بترحيلٍ واحد	اختبارُ ترتيب: «تبنّي حالاتِ الفراغِ عبرَ مكوّنِ الجدول» لا يبدأ قبل ١٢	غيرُ مقيس	
FIXC-0095-أ	FIXC	ترتيبُ التنفيذ «١٤» — الوصولُ الرقميُّ	اختبارُ ترتيب: «الوصولُ الرقميُّ — ربطُ العناوينِ بالحقول» لا يبدأ قبل ٩	غيرُ مقيس	
FIXC-0095-ب	FIXC	ربطُ العناوينِ بالحقول: مرجعُه SH-08 · يعتمد على ٩ · أحاجبٌ لا · ومالكُه الواجهةُ والتصميم	اختبارُ ترتيب: «الوصولُ الرقميُّ — ربطُ العناوينِ بالحقول» لا يبدأ قبل ٩	غيرُ مقيس	
FIXC-0095-ج	FIXC	◆ ويفتح بابَ الاعتمادِ المؤسسيِّ والحكوميّ	اختبارُ ترتيب: «الوصولُ الرقميُّ — ربطُ العناوينِ بالحقول» لا يبدأ قبل ٩	غيرُ مقيس	
FIXC-0096-أ	FIXC	ترتيبُ التنفيذ «١٥» — معالجُ شاشةِ فحصِ شروطِ الاستحقاق — نطاقُ الحكم	اختبارُ ترتيب: «معالجُ شاشةِ فحصِ شروطِ الاستحقاق» لا يبدأ قبل ١–٢	غيرُ مقيس	
FIXC-0096-ب	FIXC	مرجعُه FN-03 · يعتمد على ١–٢ · أحاجبٌ لا · ومالكُه المالية والتطوير	اختبارُ ترتيب: «معالجُ شاشةِ فحصِ شروطِ الاستحقاق» لا يبدأ قبل ١–٢	غيرُ مقيس	
FIXC-0096-ج	FIXC	أو حذفُ ادعاءِ الرأس	اختبارُ ترتيب: «معالجُ شاشةِ فحصِ شروطِ الاستحقاق» لا يبدأ قبل ١–٢	غيرُ مقيس	
FIXC-0097-أ	FIXC	ترتيبُ التنفيذ «١٦»	اختبارُ ترتيب: «إكمالُ طبقةِ التخزينِ بالتحديثِ والعكس» لا يبدأ قبل ١–٢	غيرُ مقيس	
FIXC-0097-ب	FIXC	إكمالُ طبقةِ التخزينِ بالتحديثِ والعكس: مرجعُه FN-04 · يعتمد على ١–٢ · أحاجبٌ لا · ومالكُه التطوير	اختبارُ ترتيب: «إكمالُ طبقةِ التخزينِ بالتحديثِ والعكس» لا يبدأ قبل ١–٢	غيرُ مقيس	
FIXC-0097-ج	FIXC	ولا مستندَ بلا مسارِ تصحيح	اختبارُ ترتيب: «إكمالُ طبقةِ التخزينِ بالتحديثِ والعكس» لا يبدأ قبل ١–٢	غيرُ مقيس	
FIXC-0098-أ	FIXC	ترتيبُ التنفيذ «١٧» — حسمُ مسارِ الترسيةِ الواحد — نطاقُ الحكم	اختبارُ ترتيب: «حسمُ مسارِ الترسيةِ الواحد» لا يبدأ قبل ١	غيرُ مقيس	
FIXC-0098-ب	FIXC	مرجعُه FN-05 · يعتمد على ١ · أحاجبٌ لا · ومالكُه الموردون والتطوير	اختبارُ ترتيب: «حسمُ مسارِ الترسيةِ الواحد» لا يبدأ قبل ١	غيرُ مقيس	
FIXC-0098-ج	FIXC	بقرارٍ موثَّقٍ من مالكِ العملية	اختبارُ ترتيب: «حسمُ مسارِ الترسيةِ الواحد» لا يبدأ قبل ١	غيرُ مقيس	
FIXC-0099-أ	FIXC	ترتيبُ التنفيذ «١٨» — حسمُ محرّكِ الإنجازِ الواحد — نطاقُ الحكم	اختبارُ ترتيب: «حسمُ محرّكِ الإنجازِ الواحد» لا يبدأ قبل ١	غيرُ مقيس	
FIXC-0099-ب	FIXC	مرجعُه FN-06 · يعتمد على ١ · أحاجبٌ لا · ومالكُه التطوير	اختبارُ ترتيب: «حسمُ محرّكِ الإنجازِ الواحد» لا يبدأ قبل ١	غيرُ مقيس	
FIXC-0099-ج	FIXC	وترحيلُ بياناتِ الثاني بخريطة	اختبارُ ترتيب: «حسمُ محرّكِ الإنجازِ الواحد» لا يبدأ قبل ١	غيرُ مقيس	
FIXC-0100-أ	FIXC	ترتيبُ التنفيذ «١٩» — تصنيفُ الحدودِ مطلقًا ومشروطًا — نطاقُ الحكم	اختبارُ ترتيب: «تصنيفُ الحدودِ مطلقًا ومشروطًا» لا يبدأ قبل ١	غيرُ مقيس	
FIXC-0100-ب	FIXC	مرجعُه FN-09 · يعتمد على ١ · أحاجبٌ لا · ومالكُه الحوكمةُ والتطوير	اختبارُ ترتيب: «تصنيفُ الحدودِ مطلقًا ومشروطًا» لا يبدأ قبل ١	غيرُ مقيس	
FIXC-0100-ج	FIXC	◆ فوصلُ المشروطِ يقلب الحكم	اختبارُ ترتيب: «تصنيفُ الحدودِ مطلقًا ومشروطًا» لا يبدأ قبل ١	غيرُ مقيس	
FIXC-0101-أ	FIXC	ترتيبُ التنفيذ «٢٠» — مسحُ المسمياتِ القياديةِ الملغاة — نطاقُ الحكم	اختبارُ ترتيب: «مسحُ المسمياتِ القياديةِ الملغاة» لا يبدأ قبل ٥	غيرُ مقيس	
FIXC-0101-ب	FIXC	مرجعُه FN-10 · يعتمد على ٥ · أحاجبٌ لا · ومالكُه الحوكمة — أيامٌ	اختبارُ ترتيب: «مسحُ المسمياتِ القياديةِ الملغاة» لا يبدأ قبل ٥	غيرُ مقيس	
FIXC-0101-ج	FIXC	ويُربك المراجعَ الخارجيّ	اختبارُ ترتيب: «مسحُ المسمياتِ القياديةِ الملغاة» لا يبدأ قبل ٥	غيرُ مقيس	
FIXC-0060-أ	FIXC	◆ تسعةَ عشرَ بندًا إصلاحُها قرارُ مالكٍ لا كودًا	اختبارُ فصل: صفرُ بندِ قرارٍ في طابورِ التطوير	غيرُ مقيس	
FIXC-0060-ب	FIXC	تُرفع في سجلٍّ منفصلٍ ولا تُدرَج في طابورِ البرمجة.	اختبارُ فصل: صفرُ بندِ قرارٍ في طابورِ التطوير	غيرُ مقيس	
FIXC-0061-أ	FIXC	قرارُ المالك «OD-01	اختبارُ قرار: «◆ المشترياتُ المركزية — تُفصل أم تُدمج» في سجلِّ القراراتِ بمهلةٍ وجهةِ حسم	غيرُ مقيس	
FIXC-0061-ب	FIXC	◆ المشترياتُ المركزية	اختبارُ قرار: «◆ المشترياتُ المركزية — تُفصل أم تُدمج» في سجلِّ القراراتِ بمهلةٍ وجهةِ حسم	غيرُ مقيس	
FIXC-0061-ج	FIXC	تُفصل أم تُدمج»: مرجعُه DEC-H · والحكمُ المؤقتُ الحكمُ المؤقتُ النافذ: كلُّ شراءٍ بالتشغيليةِ وما فوقَ سقفِها للنائبِ المالي	اختبارُ قرار: «◆ المشترياتُ المركزية — تُفصل أم تُدمج» في سجلِّ القراراتِ بمهلةٍ وجهةِ حسم	غيرُ مقيس	
FIXC-0061-د	FIXC	◆ ولا تُخترع لها دورةٌ ولا شاشةٌ قبلَ القرار	اختبارُ قرار: «◆ المشترياتُ المركزية — تُفصل أم تُدمج» في سجلِّ القراراتِ بمهلةٍ وجهةِ حسم	غيرُ مقيس	
FIXC-0062-أ	FIXC	قرارُ المالك «OD-02	اختبارُ قرار: «◆ شؤونُ العاملينَ بالمشروعات — وحدةٌ أم فرع» في سجلِّ القراراتِ بمهلةٍ وجهةِ حسم	غيرُ مقيس	
FIXC-0062-ب	FIXC	◆ شؤونُ العاملينَ بالمشروعات	اختبارُ قرار: «◆ شؤونُ العاملينَ بالمشروعات — وحدةٌ أم فرع» في سجلِّ القراراتِ بمهلةٍ وجهةِ حسم	غيرُ مقيس	
FIXC-0062-ج	FIXC	وحدةٌ أم فرع»: مرجعُه DEC-I · والحكمُ المؤقتُ الحكمُ المؤقت: تُدار من الموارد بوسمٍ مشروعيٍّ ولا وحدةَ مستقلة	اختبارُ قرار: «◆ شؤونُ العاملينَ بالمشروعات — وحدةٌ أم فرع» في سجلِّ القراراتِ بمهلةٍ وجهةِ حسم	غيرُ مقيس	
FIXC-0062-د	FIXC	◆ والقرارُ يفكُّ وحدةً في الهيكلِ بدورتِها وشاشاتها	اختبارُ قرار: «◆ شؤونُ العاملينَ بالمشروعات — وحدةٌ أم فرع» في سجلِّ القراراتِ بمهلةٍ وجهةِ حسم	غيرُ مقيس	
FIXC-0063-أ	FIXC	قرارُ المالك «OD-03 — بقيةُ البنودِ السبعةَ عشرَ» — نطاقُ الحكم	اختبارُ قرار: «بقيةُ البنودِ السبعةَ عشرَ» في سجلِّ القراراتِ بمهلةٍ وجهةِ حسم	غيرُ مقيس	
FIXC-0063-ب	FIXC	مرجعُه موسومةٌ في عمودِ قابليةِ التنفيذ · والحكمُ المؤقتُ «لا	اختبارُ قرار: «بقيةُ البنودِ السبعةَ عشرَ» في سجلِّ القراراتِ بمهلةٍ وجهةِ حسم	غيرُ مقيس	
FIXC-0063-ج	FIXC	يحتاج مراجعة» في السجلِ الجامع	اختبارُ قرار: «بقيةُ البنودِ السبعةَ عشرَ» في سجلِّ القراراتِ بمهلةٍ وجهةِ حسم	غيرُ مقيس	
FIXC-0063-د	FIXC	◆ ترفع للمالكِ لا للمبرمجِ	اختبارُ قرار: «بقيةُ البنودِ السبعةَ عشرَ» في سجلِّ القراراتِ بمهلةٍ وجهةِ حسم	غيرُ مقيس	
FIXC-0064-أ	FIXC	قرارُ المالك «◆ الحكم	اختبارُ قرار: «لا يُدرَج بندُ قرارٍ في طابورِ البرمجة» في سجلِّ القراراتِ بمهلةٍ وجهةِ حسم	غيرُ مقيس	
FIXC-0064-ب	FIXC	لا يُدرَج بندُ قرارٍ في طابورِ البرمجة»: مرجعُه	اختبارُ قرار: «لا يُدرَج بندُ قرارٍ في طابورِ البرمجة» في سجلِّ القراراتِ بمهلةٍ وجهةِ حسم	غيرُ مقيس	
FIXC-0064-ج	FIXC	والحكمُ المؤقتُ ◆ فالمبرمجُ لا يملك حسمَه ويبقى مفتوحًا يُشوّه النسبة	اختبارُ قرار: «لا يُدرَج بندُ قرارٍ في طابورِ البرمجة» في سجلِّ القراراتِ بمهلةٍ وجهةِ حسم	غيرُ مقيس	
FIXC-0064-د	FIXC	◆ ويُرفع في سجلٍّ منفصلٍ بمهلةٍ وجهةِ حسمٍ ومالكٍ مسمًّى	اختبارُ قرار: «لا يُدرَج بندُ قرارٍ في طابورِ البرمجة» في سجلِّ القراراتِ بمهلةٍ وجهةِ حسم	غيرُ مقيس	
FIXC-0065-أ	FIXC	قاعدةُ الإغلاق «CL-01 — ◆ الإصلاحُ وحدَه لا يُغلق بندًا» — نطاقُ الحكم	اختبارُ قاعدة: «◆ الإصلاحُ وحدَه لا يُغلق بندًا» مطبَّقةٌ في سجلِّ الحالات	غيرُ مقيس	
FIXC-0065-ب	FIXC	حالتُه «التنفيذُ منجَز»	اختبارُ قاعدة: «◆ الإصلاحُ وحدَه لا يُغلق بندًا» مطبَّقةٌ في سجلِّ الحالات	غيرُ مقيس	
FIXC-0065-ج	FIXC	والإغلاقُ لا يقع إلا بحالةِ «الدليلُ مُثبَت»	اختبارُ قاعدة: «◆ الإصلاحُ وحدَه لا يُغلق بندًا» مطبَّقةٌ في سجلِّ الحالات	غيرُ مقيس	
FIXC-0065-د	FIXC	◆ ولكلِّ بندٍ اختبارُ قبولٍ جاهزٌ للتشغيلِ في عمودِه	اختبارُ قاعدة: «◆ الإصلاحُ وحدَه لا يُغلق بندًا» مطبَّقةٌ في سجلِّ الحالات	غيرُ مقيس	
FIXC-0066-أ	FIXC	قاعدةُ الإغلاق «CL-02	اختبارُ قاعدة: «◆ الحواجبُ نزلت من تسعةٍ وثمانينَ ادعاءً إلى ثلاثةَ عشرَ مثبتة» مطبَّقةٌ في سجلِّ الحالات	غيرُ مقيس	
FIXC-0066-ب	FIXC	◆ الحواجبُ نزلت من تسعةٍ وثمانينَ ادعاءً إلى ثلاثةَ عشرَ مثبتة»: فالتحققُ المضادُّ أسقط ستةً وسبعينَ ادعاءَ حجبٍ	اختبارُ قاعدة: «◆ الحواجبُ نزلت من تسعةٍ وثمانينَ ادعاءً إلى ثلاثةَ عشرَ مثبتة» مطبَّقةٌ في سجلِّ الحالات	غيرُ مقيس	
FIXC-0066-ج	FIXC	والادعاءُ الذي لا يصمد ليس حاجبًا	اختبارُ قاعدة: «◆ الحواجبُ نزلت من تسعةٍ وثمانينَ ادعاءً إلى ثلاثةَ عشرَ مثبتة» مطبَّقةٌ في سجلِّ الحالات	غيرُ مقيس	
FIXC-0066-د	FIXC	◆ ولا يُرفع بندٌ إلى حاجبٍ بلا تحققٍ مضادٍّ يصمد	اختبارُ قاعدة: «◆ الحواجبُ نزلت من تسعةٍ وثمانينَ ادعاءً إلى ثلاثةَ عشرَ مثبتة» مطبَّقةٌ في سجلِّ الحالات	غيرُ مقيس	
FIXC-0067-أ	FIXC	قاعدةُ الإغلاق «CL-03 — درجةُ التحققِ تُعلَن مع كلِّ بند» — نطاقُ الحكم	اختبارُ قاعدة: «درجةُ التحققِ تُعلَن مع كلِّ بند» مطبَّقةٌ في سجلِّ الحالات	غيرُ مقيس	
FIXC-0067-ب	FIXC	أربعُ مئةٍ وسبعٌ وأربعون مؤكَّدةً بالدليلِ المباشرِ · ومئةٌ وثمانٌ وأربعون مرجَّحة	اختبارُ قاعدة: «درجةُ التحققِ تُعلَن مع كلِّ بند» مطبَّقةٌ في سجلِّ الحالات	غيرُ مقيس	
FIXC-0067-ج	FIXC	◆ والمرجَّحةُ لا تُساوى بالمؤكَّدةِ في ترتيبِ التنفيذ	اختبارُ قاعدة: «درجةُ التحققِ تُعلَن مع كلِّ بند» مطبَّقةٌ في سجلِّ الحالات	غيرُ مقيس	
FIXC-0068-أ	FIXC	قاعدةُ الإغلاق «CL-04	اختبارُ قاعدة: «◆ ما سقط في التحققِ يُعزل ولا يُعمل به» مطبَّقةٌ في سجلِّ الحالات	غيرُ مقيس	
FIXC-0068-ب	FIXC	◆ ما سقط في التحققِ يُعزل ولا يُعمل به»: ستٌّ وتسعون ملاحظةً في سجلٍّ مستقلٍّ موسومٍ «لا يُطلب من المبرمجِ إصلاحُها»	اختبارُ قاعدة: «◆ ما سقط في التحققِ يُعزل ولا يُعمل به» مطبَّقةٌ في سجلِّ الحالات	غيرُ مقيس	
FIXC-0068-ج	FIXC	◆ ولا تُعاد إلى السجلِ الجامعِ إلا بدليلٍ جديدٍ يصمد	اختبارُ قاعدة: «◆ ما سقط في التحققِ يُعزل ولا يُعمل به» مطبَّقةٌ في سجلِّ الحالات	غيرُ مقيس	
FIXC-0069-أ	FIXC	قاعدةُ الإغلاق «CL-05	اختبارُ قاعدة: «الإحصاءاتُ بمعادلاتٍ حيةٍ لا أرقامٍ ثابتة» مطبَّقةٌ في سجلِّ الحالات	غيرُ مقيس	
FIXC-0069-ب	FIXC	الإحصاءاتُ بمعادلاتٍ حيةٍ لا أرقامٍ ثابتة»: فتحديثُ حالةِ بندٍ يحدّث الإحصاءَ آليًّا	اختبارُ قاعدة: «الإحصاءاتُ بمعادلاتٍ حيةٍ لا أرقامٍ ثابتة» مطبَّقةٌ في سجلِّ الحالات	غيرُ مقيس	
FIXC-0069-ج	FIXC	◆ ولا يُقرأ رقمٌ ثابتٌ في تقريرِ حالةٍ متغيرة	اختبارُ قاعدة: «الإحصاءاتُ بمعادلاتٍ حيةٍ لا أرقامٍ ثابتة» مطبَّقةٌ في سجلِّ الحالات	غيرُ مقيس	
